	Unnamed: 0	sum	max	am0001	am0002	am0003	am0004	am0005	am0006	am0007	am0008	am0009	am0010	am0011	am0012	am0013	am0014	am0015	am0016	am0017	am0018	am0019	am0020	am0021	am0022	am0023	am0024	am0025	am0026	am0027	am0028	am0029	am0030	am0031	am0039	am0051	am0052	am0053	am0054	am0055	am0056	am0057	am0058	am0059	am0060	am0061	am0062	am0063	am0064	am0065	am0066	am0067	am0068	am0069	am0070	am0071	am0072	am0073	am0074	am0075	am0076	am0077	am0078	am0079	am0080	am0081	am0082	am0083	am0084	am0085	am0086	am0087	am0088	am0089	am0090	am0091	am0092	am0093	am0094	am0095	am0096	am0097	am0098	am0099	am0100	am0101	am0102	am0103	am0104	am0105	am0106	am0107	am0108	am0109	am0110	am0111	am0112	am0113	am0114	am0115	am0116	am0117	am0118	am0119	am0120	am0121	am0122	am0123	am0124	am0125	am0126	am0127	am0128	am0129	am0130	am0131	am0132	am0134	am0135	am0136	am0137	am0138	am0139	am0140	am0141	am0142	am0143	am0146	am0147	am0148	am0149	am0150	am0151	am0152	am0153	am0155	am0156	am0157	am0158	am0159	am0160	am0161	am0162	am0163	am0164	am0165	am0166	am0167	am0168	am0169	am0171	am0172	am0173	am0174	am0175	am0176	am0177	am0178	am0179	am0180	am0181	am0182	am0183	am0184	am0185	am0186	am0187	am0188	am0189	am0190	am0192	am0194	am0195	am0196	am0197	am0198	am0199	am0200	am0201	am0202	am0203	am0204	am0205	am0206	am0207	am0208	am0209	am0210	am0211	am0212	am0213	am0214	am0215	am0216	am0217	am0218	am0219	am0220	am0221	am0222	am0223	am0224	am0225	am0226	am0227	am0228	am0229	am0230	am0231	prevalence	DR
880	SP101	62.0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	1	1	0	2	0	1	0	1	0	0	0	0	1	1	0	2	3	0	2	0	0	0	0	0	0	6	3	1	1	2	2	2	1	3	3	0	2	0	1	0	2	0	2	2	0	2	0	0	1	0	5	0	0	0	2	0	0	0	1	0	3	1	1	0	0	0	3	0	0	2	2	0	0	1	0	4	2	0	0	0	2	0	0	1	1	2	0	0	1	1	0	0	1	2	2	0	4	0	2	0	1	0	2	7	0	2	1	0	0	66	DR15
881	SP102	85.5	9	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	2	0	0	0	0	0	1	4	1	0	0	0	0	0	0	1	1	0	2	0	2	0	1	0	0	0	0	0	2	0	1	0	2	4	0	1	0	0	0	0	5	2	0	1	1	1	6	2	1	5	0	1	0	2	0	1	0	3	2	0	1	0	0	2	0	4	1	0	1	2	0	1	0	2	0	3	2	3	1	0	0	2	0	0	2	2	1	0	1	0	3	4	2	1	1	4	1	0	3	2	1	0	0	2	0	2	1	2	2	2	1	5	0	2	0	1	0	0	9	1	5	1	0	0	84	DR15
882	SP103	56.5	8	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	4	2	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	1	0	0	4	1	0	0	0	0	2	0	0	4	0	6	2	3	0	0	2	0	0	0	1	0	0	0	0	0	2	2	0	2	0	1	1	2	0	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	3	1	0	3	2	8	0	0	2	0	1	0	1	4	1	0	1	0	1	0	0	0	0	3	0	5	2	0	0	59	DR15
883	SP104	81.5	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	1	4	0	1	1	0	0	1	0	0	0	5	0	3	1	1	0	0	0	0	0	0	0	3	0	2	3	0	0	0	0	1	1	0	0	3	10	0	0	1	0	7	0	0	0	0	7	1	1	0	1	1	1	2	3	6	1	0	0	0	0	1	2	1	1	0	0	2	1	0	3	1	0	2	0	0	1	0	0	0	2	0	1	1	0	2	6	0	1	0	4	0	1	2	5	2	1	0	0	1	0	0	2	4	1	1	1	0	0	2	3	0	1	7	1	4	0	1	2	75	DR15
885	SP106	85.5	9	0	0	0	0	0	0	0	1	0	3	0	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	2	0	0	0	0	0	1	1	1	0	0	3	0	0	0	2	0	3	1	1	0	0	0	0	0	0	0	4	0	1	2	0	2	2	0	0	1	0	0	1	9	0	0	1	0	4	0	0	2	0	7	0	2	0	1	0	1	2	4	6	3	0	0	1	2	1	2	1	3	0	0	1	1	0	2	1	1	0	0	0	2	0	0	1	0	1	2	1	0	3	5	0	1	0	4	0	0	3	7	4	0	0	0	1	0	0	1	2	1	1	1	1	1	1	1	0	1	6	1	5	0	2	0	82	DR15
886	SP107	86.0	9	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	1	0	0	2	0	1	0	0	1	0	0	0	0	1	5	0	1	0	1	1	0	0	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	1	6	0	1	0	3	1	0	0	0	0	6	2	0	2	2	3	2	0	0	1	6	1	0	0	0	0	1	0	1	5	2	1	0	4	0	0	0	9	2	0	1	0	1	0	5	0	2	2	0	0	2	0	4	1	3	0	0	3	0	0	3	0	1	0	4	2	1	1	3	0	0	3	3	0	0	1	3	1	1	1	3	1	1	0	0	0	0	3	0	4	1	4	0	78	DR15
887	SP108	88.5	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	1	3	2	0	0	1	1	0	0	2	1	1	1	0	1	0	2	0	0	0	0	0	0	0	2	1	1	3	0	2	2	0	0	0	3	6	4	0	3	2	3	3	0	0	1	4	0	0	0	0	0	2	0	2	1	1	2	0	4	0	1	0	5	3	0	1	2	0	0	6	0	1	2	0	0	4	2	2	3	1	0	0	1	0	0	2	1	4	1	6	2	2	1	2	3	0	4	4	0	0	0	2	2	1	1	2	0	1	0	1	0	0	5	0	4	0	3	0	82	DR15
888	SP109	24.5	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	2	0	1	1	1	0	0	4	1	0	2	0	2	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	2	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	1	0	0	0	38	DR15
889	SP11	103.0	12	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	5	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	5	0	0	0	1	2	7	3	1	0	0	1	0	0	0	1	0	1	1	2	0	0	0	0	0	2	0	1	0	1	7	0	12	0	2	1	1	2	0	1	10	1	1	3	3	5	1	0	3	1	1	0	2	0	1	0	0	3	5	1	0	0	0	0	0	0	0	3	4	0	3	1	3	0	3	0	2	3	0	0	2	1	1	0	0	0	2	0	1	2	4	1	6	0	3	0	0	3	1	0	0	2	0	0	0	0	1	9	3	2	0	1	2	0	0	0	1	5	0	10	0	2	1	80	DR15
890	SP110	16.0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	0	1	0	3	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	28	DR15
891	SP111	106.0	11	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	3	1	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	11	0	0	0	0	3	7	4	0	0	3	0	0	0	0	2	0	0	0	2	0	4	0	0	0	0	0	1	0	0	0	4	4	0	2	2	0	0	1	2	5	0	1	0	0	3	0	4	1	0	5	1	0	0	2	0	2	4	7	8	0	0	0	0	4	3	0	0	3	0	1	0	5	2	3	2	0	3	0	0	3	2	1	0	1	0	1	1	0	0	4	2	2	1	0	0	2	0	5	3	0	0	2	1	1	0	1	4	0	0	2	3	0	0	0	0	0	3	0	9	0	1	5	79	DR15
892	SP112	107.5	10	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	2	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	4	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	6	0	1	0	0	3	10	6	0	0	2	1	0	0	0	2	1	1	0	3	0	5	0	0	0	0	0	1	0	1	0	2	1	1	2	1	0	0	1	7	8	0	1	1	2	5	2	0	1	2	5	2	0	1	0	0	0	2	2	1	0	0	0	1	1	2	1	1	4	0	0	3	0	1	2	1	2	4	0	0	2	2	2	0	0	0	1	2	1	2	2	1	6	2	1	2	1	2	3	4	1	1	1	1	2	0	2	4	0	0	2	3	0	1	1	0	1	5	0	10	0	0	2	98	DR15
893	SP113	61.0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	2	0	0	0	1	2	0	0	2	0	0	0	2	1	7	0	0	1	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	2	0	2	1	0	0	3	1	3	2	0	1	0	2	0	2	0	0	0	1	0	2	1	0	0	1	2	1	0	0	2	3	0	1	0	2	0	1	0	1	4	1	0	3	0	2	0	0	1	1	1	0	0	1	1	3	2	2	0	1	0	1	3	0	0	2	0	1	0	0	1	1	0	2	0	2	0	0	1	1	2	0	4	0	0	1	71	DR15
894	SP114	53.0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	6	0	0	0	1	1	4	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	3	1	0	0	3	1	4	2	0	2	0	1	1	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	2	0	2	0	2	0	0	0	0	2	0	0	3	0	1	0	0	0	1	0	0	0	0	1	2	1	1	0	1	1	1	2	0	1	1	0	2	0	0	3	1	0	2	1	1	0	0	1	2	3	0	6	0	1	0	59	DR15
895	SP115	112.0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	1	0	0	3	0	1	0	0	5	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	0	4	1	0	1	3	0	1	0	1	0	4	0	1	1	0	1	0	1	3	0	2	0	4	3	1	1	1	2	11	1	1	4	0	5	0	0	0	0	1	0	1	1	2	3	0	0	1	4	1	0	5	7	1	4	0	2	0	6	0	1	2	0	0	5	3	2	0	1	1	0	0	2	0	4	0	0	1	13	2	1	1	4	8	2	2	5	1	1	0	0	7	3	2	1	1	0	0	2	0	0	4	1	10	0	1	0	87	DR15
896	SP116	61.5	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	1	0	3	2	0	0	0	0	0	0	1	0	0	2	1	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	2	2	0	0	1	5	2	0	3	0	0	6	1	0	1	1	2	0	2	0	0	0	0	2	4	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	4	1	0	2	0	0	0	1	0	2	1	0	0	0	1	2	7	0	2	0	3	2	2	1	2	0	0	1	0	0	0	0	0	2	2	2	1	0	1	0	2	1	0	4	0	7	0	1	0	61	DR15
897	SP117	16.5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	25	DR15
898	SP118	74.0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	2	0	0	0	0	0	0	1	0	0	6	0	0	2	0	3	7	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	2	1	0	1	0	5	4	0	0	1	0	3	0	0	0	0	3	1	3	0	0	1	0	0	1	2	0	0	1	1	0	0	0	1	4	2	6	0	2	0	3	1	1	2	0	0	2	1	3	1	0	0	3	2	0	0	0	0	1	0	3	1	0	2	2	2	1	3	1	0	0	0	0	2	2	1	1	1	1	0	1	0	0	0	0	9	0	3	0	70	DR15
899	SP119	84.0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3	0	0	0	1	0	0	0	0	0	4	0	0	1	0	4	5	1	0	0	2	0	0	0	0	0	0	2	1	5	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	4	8	1	1	1	1	4	0	1	0	0	4	1	2	0	1	2	0	0	1	3	0	0	1	1	0	0	0	2	5	1	2	0	2	0	2	2	2	1	0	0	1	1	2	0	0	0	3	1	0	2	4	0	3	2	2	0	0	2	1	3	2	2	0	0	0	0	0	1	2	1	1	2	2	0	2	0	0	2	0	11	0	2	2	79	DR15
900	SP12	69.0	9	1	2	1	2	0	0	0	0	0	0	0	0	0	5	9	0	1	0	0	0	3	4	1	0	3	1	0	0	0	1	2	0	0	0	0	0	0	2	0	0	0	6	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	8	2	0	0	2	5	2	2	0	4	2	0	3	0	0	1	1	1	1	3	0	0	0	1	0	1	0	0	1	1	3	0	1	0	66	DR15
901	SP120	58.0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	4	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	2	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	4	0	2	3	0	3	0	0	1	1	0	0	2	4	0	0	0	0	6	0	0	0	0	5	0	2	0	0	0	0	0	0	0	2	0	0	1	2	1	0	0	7	0	0	1	1	0	0	1	1	0	0	0	1	1	0	1	1	1	0	0	0	1	2	0	2	0	1	0	1	3	2	4	0	1	0	1	0	0	0	5	0	2	0	0	0	0	1	0	0	2	0	6	0	3	0	56	DR15
902	SP121	49.5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	4	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1	0	2	0	0	1	0	0	0	2	3	0	0	2	0	2	0	0	0	0	4	1	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	2	6	0	0	1	0	0	2	1	0	1	0	0	1	1	0	0	1	0	0	1	1	0	3	0	1	0	1	0	1	0	0	1	0	2	1	0	2	0	0	3	0	3	0	1	1	0	0	0	0	3	0	5	0	1	1	56	DR15
903	SP122	96.0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	4	0	0	0	1	3	7	3	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	1	0	4	0	2	0	0	4	1	0	2	0	0	1	7	3	0	1	4	2	2	2	0	1	0	5	0	3	1	1	0	2	2	0	0	1	0	0	2	0	1	0	2	8	0	0	8	4	1	3	3	1	1	0	0	2	2	4	0	0	0	1	1	0	2	4	1	0	1	7	3	1	1	4	0	1	2	2	0	4	0	0	4	0	0	2	5	1	0	0	0	0	4	0	7	0	0	1	77	DR15
904	SP123	104.0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	2	0	1	0	0	2	11	3	0	0	1	1	0	0	0	1	1	0	5	1	0	1	0	0	0	0	0	2	0	1	0	0	3	2	0	3	0	0	1	9	5	0	1	4	3	5	2	4	0	4	4	2	1	1	3	0	1	1	2	0	1	0	0	3	0	0	1	3	7	0	0	10	1	0	3	2	1	3	0	0	2	2	4	0	0	0	0	1	1	1	3	0	3	2	5	3	0	1	2	2	0	3	1	0	4	0	1	4	0	0	2	3	1	1	0	0	0	2	0	8	0	0	0	84	DR15
905	SP124	42.5	7	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	3	0	3	0	0	0	0	1	4	1	1	2	1	0	0	0	0	0	2	2	1	0	0	0	0	1	0	2	0	0	0	0	0	0	3	0	3	0	1	2	0	0	0	1	0	0	0	0	2	0	1	0	0	0	1	0	0	1	2	1	0	0	4	0	0	0	2	1	0	0	1	0	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	1	2	51	DR15
906	SP125	94.0	9	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	2	1	1	0	0	1	7	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	3	8	5	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	1	0	0	3	0	1	1	2	6	0	3	2	0	0	0	2	6	0	0	0	0	2	0	3	0	0	4	1	1	0	2	0	1	3	2	9	0	0	0	0	3	1	2	0	3	0	2	1	2	1	3	2	2	0	0	0	2	1	1	0	1	0	0	0	0	1	5	0	2	0	3	0	1	0	8	3	0	0	1	1	1	0	1	5	0	0	0	2	0	0	1	0	0	2	0	8	0	1	1	81	DR15
907	SP126	66.0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	6	3	2	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	2	0	0	1	1	0	0	0	1	0	0	0	2	7	0	0	1	0	3	0	1	1	0	4	0	3	0	1	2	0	2	3	0	0	0	0	0	1	0	0	2	1	0	0	1	5	0	0	0	3	0	0	0	1	0	1	1	1	1	1	1	1	0	3	2	1	2	3	0	0	0	2	5	1	2	2	0	0	0	2	4	0	1	0	1	0	1	1	0	0	1	2	5	0	2	0	67	DR15
908	SP127	103.5	10	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	6	0	1	0	3	2	6	2	0	0	1	0	0	0	1	0	2	5	0	2	0	2	0	0	0	0	0	1	0	2	2	1	7	0	1	1	0	0	0	7	5	0	0	0	3	5	2	1	2	1	0	0	1	0	0	1	0	0	1	2	0	0	0	3	0	0	0	6	10	0	2	2	3	4	3	1	0	1	0	0	3	3	1	2	2	0	0	1	0	1	3	1	1	3	3	1	1	1	3	2	2	1	3	0	1	0	3	2	0	2	5	3	0	0	1	0	1	4	1	9	1	2	1	88	DR15
909	SP128	58.5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	3	2	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	0	3	0	0	0	0	3	0	1	1	0	0	0	5	3	0	0	0	4	1	0	0	1	0	1	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	0	2	7	0	3	2	2	0	1	1	1	1	0	0	1	3	0	1	1	0	0	0	0	0	6	0	0	1	2	0	2	2	2	2	1	0	2	1	0	0	4	2	0	1	1	3	0	0	0	0	0	0	1	7	0	2	0	60	DR15
910	SP129	73.0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	3	2	2	2	1	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	3	0	2	0	0	2	0	1	1	0	0	0	3	3	0	0	2	1	4	0	1	1	0	3	0	0	0	1	0	2	1	0	0	0	1	1	3	2	1	0	3	2	0	0	1	4	0	2	1	1	1	0	0	1	0	2	1	2	0	3	3	0	0	3	0	0	1	4	0	0	3	0	4	0	0	2	0	2	0	0	3	2	1	3	2	3	0	1	0	1	6	0	9	0	1	1	72	DR15
