	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y	DR
27	0.001990122175546042	0.0	22.67812602559896	5	22	SP13	DR242_rarefy_9reads
28	0.013732336883323712	0.0	14.614814337287273	6	23	SP24	DR242_rarefy_9reads
29	0.005175443793403843	0.0	15.777832770466983	10	24	SP26	DR242_rarefy_9reads
30	0.00039999115991139385	0.0	23.0215603690333	5	25	SP31	DR242_rarefy_9reads
31	0.013278537634988192	0.0	18.281320128793052	2	29	SP19	DR242_rarefy_9reads
32	0.0074894683592877905	0.0	33.552819352593104	30	1	SP3	DR266_rarefy_9reads
33	3.710389954809646e-05	0.0	27.927665764499373	30	9	SP2	DR10_rarefy_9reads
34	0.0015024280726127054	0.0	71.50322580645161	220	17	SP63	DR260_rarefy_9reads
35	1.7956151590367346e-05	0.0	78.48305084745763	200	40	SP3	DR42_rarefy_9reads
36	0.0010893888397121103	0.0	49.28305084745763	22	71	SP92	DR42_rarefy_9reads
37	0.0010002747456829657	0.0	32.48305084745762	7	87	SP63	DR42_rarefy_9reads
38	0.002754255090703689	0.0	87.84976525821597	202	39	SP74	DR66_rarefy_9reads
39	0.0011617002577627676	0.0	88.51643192488262	220	42	SP105	DR66_rarefy_9reads
40	0.00010178269715576288	0.0	95.84976525821597	227	48	SP85	DR66_rarefy_9reads
41	0.004109881730926336	0.0	75.01643192488262	184	59	SP99	DR66_rarefy_9reads
42	0.004109881730926336	0.0	85.26643192488262	184	65	SP26	DR66_rarefy_9reads
43	0.004514459834946172	0.0	69.31643192488264	175	66	SP92	DR66_rarefy_9reads
44	0.001086543312857558	0.0	70.11643192488262	184	71	SP21	DR66_rarefy_9reads
45	0.002550510175011734	0.0	62.68309859154928	173	73	SP25	DR66_rarefy_9reads
46	0.0030605796911921976	0.0	68.51643192488262	165	75	SP78	DR66_rarefy_9reads
47	0.00044596908062361873	0.0	69.23071763916835	177	77	SP77	DR66_rarefy_9reads
48	0.0001375708038324137	0.0	68.60734101579172	165	79	SP62	DR66_rarefy_9reads
49	2.8367956940835883e-05	0.0	33.910934027213095	27	10	SP10	DR100_rarefy_9reads
50	0.003882915173237754	0.0	111.53953488372092	227	0	SP3	DR24_rarefy_9reads
51	0.003882915173237754	0.0	111.53953488372092	227	1	SP5	DR24_rarefy_9reads
52	0.0016710980812643748	0.0	59.23636363636364	81	6	SP8	DR274_rarefy_9reads
53	0.0011675367022819954	0.0	50.63636363636364	159	9	SP10	DR274_rarefy_9reads
54	0.0011715989881010869	0.0	22.261459166578632	6	9	SP23	DR26_rarefy_9reads
55	0.00013405192509982915	0.0	23.667253411750078	10	21	SP7	DR26_rarefy_9reads
56	0.0013457996883411247	0.0	65.45251396648045	205	0	SP2	DR30_rarefy_9reads
57	0.0014712545531979904	0.0	65.0618556701031	201	9	SP1	DR86_rarefy_9reads
58	0.0110139155824435	0.0	59.8118556701031	187	11	SP8	DR86_rarefy_9reads
59	0.0006367699021429144	0.0	43.6868556701031	184	15	SP22	DR86_rarefy_9reads
60	4.232055705944678e-06	0.0	90.01863354037269	230	1	SP0	DR72_rarefy_9reads
61	0.005497003721354064	0.0	62.768633540372676	195	2	SP10	DR72_rarefy_9reads
62	0.005747744541958318	0.0	49.518633540372676	158	6	SP4	DR72_rarefy_9reads
63	0.006107794517594176	0.0	49.90752242926156	101	9	SP1	DR72_rarefy_9reads
64	0.00077654018106323	0.0	48.75878409616274	21	36	SP39	DR8_rarefy_9reads
65	0.0002074880328879297	0.0	91.9064687930106	187	8	SP51	DR250_rarefy_9reads
66	0.00020103463263596954	0.0	98.9064687930106	192	9	SP47	DR250_rarefy_9reads
67	0.0012378947820895275	0.0	74.10646879301058	134	10	SP55	DR250_rarefy_9reads
68	2.938137297369159e-05	0.0	86.50646879301058	187	11	SP53	DR250_rarefy_9reads
69	2.938137297369159e-05	0.0	86.50646879301058	187	13	SP60	DR250_rarefy_9reads
70	3.828777774592292e-06	0.0	100.9064687930106	201	15	SP74	DR250_rarefy_9reads
71	1.1046651996861086e-08	0.0	95.57313545967723	192	27	SP65	DR250_rarefy_9reads
72	5.002332324455183e-07	0.0	72.835040221582	7	57	SP26	DR250_rarefy_9reads
73	0.011046949535525985	0.0	94.96685082872929	227	4	SP47	DR13_rarefy_9reads
74	1.7278768016781028e-05	0.0	94.96685082872929	223	8	SP8	DR13_rarefy_9reads
75	8.089102318370069e-07	0.0	93.21685082872929	221	10	SP9	DR13_rarefy_9reads
76	1.3694012340341562e-10	0.0	95.13351749539595	225	11	SP48	DR13_rarefy_9reads
77	2.373130027104193e-11	0.0	95.3954222573007	221	12	SP25	DR13_rarefy_9reads
78	1.825563060579133e-09	0.0	91.82399368587214	215	13	SP40	DR13_rarefy_9reads
79	1.0477542377759937e-10	0.0	92.21685082872929	215	14	SP32	DR13_rarefy_9reads
80	6.6187703850621946e-15	0.0	94.1890730509515	223	15	SP33	DR13_rarefy_9reads
81	1.8403895609767122e-16	0.0	95.06685082872929	223	16	SP30	DR13_rarefy_9reads
82	5.1621244885898265e-18	0.0	94.69412355600201	223	17	SP41	DR13_rarefy_9reads
83	0.0004353604957877772	0.0	48.254852320675106	22	6	SP9	DR7_rarefy_9reads
84	0.003686239693858638	0.0	45.22151898734179	146	7	SP3	DR7_rarefy_9reads
85	0.003686239693858638	0.0	52.62151898734176	146	8	SP8	DR7_rarefy_9reads
86	0.0036231884057971015	0.0	73.28089887640449	220	4	SP6	DR257_rarefy_9reads
87	0.004929812467523763	0.0	70.3106712564544	116	0	SP21	DR37_rarefy_9reads
88	0.0009425993164641776	0.0	63.04082998661313	117	1	SP15	DR37_rarefy_9reads
89	0.005208177646683225	0.0	41.874163319946454	22	5	SP19	DR37_rarefy_9reads
90	0.003441757517993759	0.0	38.914567360350496	20	8	SP22	DR37_rarefy_9reads
91	0.015105061373531332	0.0	5.070069752694991	18	12	SP12	DR37_rarefy_9reads
92	0.008474598525909751	0.0	17.41033903054077	6	14	SP10	DR37_rarefy_9reads
93	0.0003263635153549944	0.0	26.929718875502004	4	19	SP23	DR37_rarefy_9reads
94	0.005687927667103031	0.0	21.54951054216868	4	21	SP7	DR37_rarefy_9reads
95	0.0055207966856985384	0.0	15.393486991444034	6	23	SP0	DR37_rarefy_9reads
96	0.007808521122690702	0.0	23.22495697074011	6	24	SP6	DR37_rarefy_9reads
97	0.0065674658222954615	0.0	13.240221158607028	4	25	SP13	DR37_rarefy_9reads
98	5.7075019405506605e-05	0.0	115.13573407202215	222	24	SP11	DR59_rarefy_9reads
99	0.0025261405307227948	0.0	55.88573407202215	159	28	SP0	DR59_rarefy_9reads
100	0.0009307137411002065	0.0	56.38573407202215	160	29	SP26	DR59_rarefy_9reads
101	0.001157760619684325	0.0	65.70716264345074	79	34	SP49	DR59_rarefy_9reads
102	0.015892248644741015	0.0	52.093375394321775	164	2	SP3	DR53_rarefy_9reads
103	0.00025319346246635707	0.0	108.8597026305757	225	11	SP70	DR11_rarefy_9reads
104	0.001041722151111361	0.0	76.02636929724234	190	15	SP66	DR11_rarefy_9reads
105	0.00010425629276659302	0.0	97.3597026305757	215	16	SP34	DR11_rarefy_9reads
106	0.003061136549017341	0.0	80.35970263057568	175	17	SP48	DR11_rarefy_9reads
107	0.006491815357141053	0.0	68.69303596390904	168	18	SP41	DR11_rarefy_9reads
108	0.00018668723214872168	0.0	97.1097026305757	187	19	SP57	DR11_rarefy_9reads
109	5.634255871588768e-06	0.0	98.5597026305757	199	23	SP0	DR11_rarefy_9reads
110	6.162016451762421e-06	0.0	78.91525818613124	76	24	SP73	DR11_rarefy_9reads
111	0.004998323218400234	0.0	19.484702630575683	5	65	SP13	DR11_rarefy_9reads
112	7.907418556376277e-05	0.0	31.670813741686803	9	67	SP30	DR11_rarefy_9reads
113	0.00041223851130226864	0.0	21.699702630575686	2	69	SP45	DR11_rarefy_9reads
114	5.618566482937698e-05	0.0	41.93269230769232	131	5	SP1	DR255_rarefy_9reads
115	0.0009970990328957911	0.0	50.002917414721715	21	19	SP15	DR77_rarefy_9reads
116	0.00010555552202886218	0.0	29.00577427821523	9	7	SP0	DR243_rarefy_9reads
117	8.905827265119298e-05	0.0	59.920494699646646	203	7	SP13	DR117_rarefy_9reads
118	0.0006332206792464858	0.0	47.99192327107522	187	9	SP5	DR117_rarefy_9reads
119	0.0031306152581799945	0.0	4.878489326765192	229	7	SP3	DR207_rarefy_9reads
120	0.006673518278400324	0.0	4.711822660098534	228	9	SP1	DR207_rarefy_9reads
121	0.006673518278400324	0.0	4.961822660098534	228	10	SP16	DR207_rarefy_9reads
122	0.0028709378170163747	0.0	20.766023329798514	14	29	SP16	DR17_rarefy_9reads
123	0.0020531072037476518	0.0	78.97442588726514	202	1	SP18	DR43_rarefy_9reads
124	0.00023204248955808798	0.0	81.30769230769229	223	3	SP1	DR55_rarefy_9reads
125	0.0006327024301098233	0.0	54.744230769230775	53	3	SP8	DR87_rarefy_9reads
126	1.2310673617980188e-05	0.0	42.74423076923077	28	6	SP9	DR87_rarefy_9reads
127	0.00018250317910794875	0.0	20.286384492447286	6	0	SP7	DR229_rarefy_9reads
128	0.0032115817690683878	0.0	12.305064253508336	3	2	SP6	DR229_rarefy_9reads
129	0.00022837563920179082	0.0	10.947194270904118	2	4	SP1	DR229_rarefy_9reads
130	0.000518670384759496	0.0	29.18312038825336	11	9	SP6	DR1_rarefy_9reads
