	pvalue	qvalue	Weighted time diff	firstpresence	neworder	SP_y	DR
45	8.007373516468708e-05	0.0	39.951905682739714	30	23	SP25	DR17_rarefy_15reads
46	0.002161258730451229	0.0	14.599333394362562	13	18	SP19	DR26_rarefy_15reads
47	0.0014985356854394206	0.0	67.22928994082841	195	0	SP3	DR266_rarefy_15reads
48	6.0250836908895444e-05	0.0	80.06262327416175	195	2	SP2	DR266_rarefy_15reads
49	0.00013719252581787477	0.0	55.13573407202215	159	28	SP20	DR59_rarefy_15reads
50	4.867344389423062e-06	0.0	81.7420091324201	221	6	SP22	DR27_rarefy_15reads
51	0.0011995049356573028	0.0	51.2420091324201	95	10	SP18	DR27_rarefy_15reads
52	0.000534418328835376	0.0	21.728327463225483	22	6	SP8	DR16_rarefy_15reads
53	0.0006921662952982184	0.0	26.734802948886923	17	8	SP9	DR16_rarefy_15reads
54	0.0005657060752252318	0.0	19.43618406124229	21	13	SP6	DR16_rarefy_15reads
55	0.00717841290631771	0.0	13.311745056754305	17	18	SP4	DR16_rarefy_15reads
56	6.147799632066945e-06	0.0	50.49820359281436	27	33	SP47	DR20_rarefy_15reads
57	0.0005212675197776946	0.0	35.353759148369925	6	43	SP22	DR20_rarefy_15reads
58	0.0029808700209643605	0.0	92.3597026305757	210	9	SP57	DR11_rarefy_15reads
59	0.00012005989485280788	0.0	111.8597026305757	228	13	SP28	DR11_rarefy_15reads
60	0.0007892996426378674	0.0	83.02636929724234	198	17	SP82	DR11_rarefy_15reads
61	0.005009826748660026	0.0	70.85970263057568	66	18	SP70	DR11_rarefy_15reads
62	0.0059553813938328	0.0	66.35970263057568	148	19	SP2	DR11_rarefy_15reads
63	1.3820641146522396e-06	0.0	80.0739883448614	175	25	SP48	DR11_rarefy_15reads
64	2.354219075323669e-08	0.0	95.64541691628996	203	26	SP34	DR11_rarefy_15reads
65	0.0056965428628822	0.0	42.7882740591471	26	27	SP54	DR11_rarefy_15reads
66	0.00021223912523997583	0.0	55.502559773432814	66	28	SP73	DR11_rarefy_15reads
67	0.0019721307945792022	0.0	29.05970263057569	25	32	SP25	DR11_rarefy_15reads
68	0.000798162040871557	0.0	23.922202630575686	6	35	SP38	DR11_rarefy_15reads
69	0.008606942068683753	0.0	20.889114395281567	6	37	SP6	DR11_rarefy_15reads
70	0.000784356731604974	0.0	19.466085609299085	2	57	SP8	DR11_rarefy_15reads
71	9.028365194976632e-05	0.0	39.743191964285714	58	50	SP5	DR18_rarefy_15reads
72	0.001827180522055859	0.0	31.078449769053126	9	10	SP26	DR5_rarefy_15reads
73	0.0003748241987428543	0.0	38.06148548333883	2	11	SP22	DR5_rarefy_15reads
74	0.0007180156192835069	0.0	21.39826359884036	3	36	SP20	DR5_rarefy_15reads
75	0.003882915173237754	0.0	111.53953488372092	227	0	SP4	DR24_rarefy_15reads
76	1.2284995683666766e-07	0.0	111.53953488372092	227	1	SP3	DR24_rarefy_15reads
77	0.001178905451782767	0.0	81.45901639344262	217	3	SP6	DR264_rarefy_15reads
78	1.517084145772616e-05	0.0	32.36311478250825	2	20	SP18	DR2_rarefy_15reads
79	0.0002591496418721641	0.0	20.70148212944701	5	38	SP8	DR2_rarefy_15reads
80	0.002339401628630734	0.0	51.6754507628294	143	14	SP19	DR8_rarefy_15reads
81	0.001629962420044492	0.0	57.6754507628294	149	15	SP33	DR8_rarefy_15reads
82	0.004928559468610382	0.0	38.34943639291464	22	13	SP43	DR36_rarefy_15reads
83	0.003027116948062632	0.0	50.557769726247976	31	26	SP48	DR36_rarefy_15reads
84	0.00039072913502337885	0.0	76.18276972624798	141	30	SP10	DR36_rarefy_15reads
85	0.0005243634488018733	0.0	31.495269726247983	13	45	SP5	DR36_rarefy_15reads
86	7.092205525718352e-05	0.0	55.84943639291464	58	49	SP50	DR36_rarefy_15reads
87	0.005178206390160126	0.0	22.400161030595807	23	56	SP19	DR36_rarefy_15reads
88	0.001826000624597997	0.0	53.59942588726514	117	7	SP6	DR43_rarefy_15reads
89	0.0014177225627624644	0.0	24.2032967032967	108	22	SP9	DR82_rarefy_15reads
90	0.00011834542372990944	0.0	55.22406261376047	14	0	SP11	DR247_rarefy_15reads
91	0.0018730521311329856	0.0	42.056291390728475	69	11	SP2	DR31_rarefy_15reads
92	0.00011500854805801631	0.0	70.84423480083856	96	48	SP44	DR240_rarefy_15reads
93	0.00020760863515973627	0.0	45.74322469982849	8	55	SP6	DR240_rarefy_15reads
94	0.0005668540988272499	0.0	54.87201257861636	27	56	SP10	DR240_rarefy_15reads
95	0.00327788920078893	0.0	17.275921270464167	56	0	SP2	DR272_rarefy_15reads
96	0.0011176458083648735	0.0	20.34112781356876	9	7	SP0	DR243_rarefy_15reads
97	0.0003468816140375438	0.0	64.66120842853515	112	37	SP55	DR40_rarefy_15reads
98	0.0009681740546566744	0.0	28.04269972451791	161	5	SP3	DR244_rarefy_15reads
99	0.00015364750547514254	0.0	85.89319959626545	212	26	SP37	DR231_rarefy_15reads
100	0.0014629270929441946	0.0	34.838178633975474	98	2	SP3	DR245_rarefy_15reads
101	0.0002991426134345756	0.0	101.06533066132263	212	2	SP20	DR230_rarefy_15reads
102	0.0037674777945343493	0.0	45.46533066132265	53	19	SP10	DR230_rarefy_15reads
103	0.0004485749527918108	0.0	67.2812865497076	116	10	SP23	DR34_rarefy_15reads
104	0.0021290480621061953	0.0	49.044922913343974	39	14	SP16	DR34_rarefy_15reads
105	0.0035896810439705095	0.0	34.67113301860594	6	5	SP6	DR242_rarefy_15reads
106	0.0015333192584404813	0.0	21.650528623001552	10	15	SP27	DR242_rarefy_15reads
107	0.003360249594824689	0.0	24.09157558973345	8	23	SP28	DR242_rarefy_15reads
108	0.0014482374472825654	0.0	97.1756373937677	228	5	SP40	DR39_rarefy_15reads
109	0.003326529353228493	0.0	74.1756373937677	205	12	SP18	DR39_rarefy_15reads
110	0.0023680972001615145	0.0	96.8095238095238	222	24	SP124	DR33_rarefy_15reads
111	8.354209932727189e-05	0.0	105.8095238095238	231	27	SP70	DR33_rarefy_15reads
112	0.00045293466498033663	0.0	81.30952380952381	199	79	SP118	DR33_rarefy_15reads
113	0.0016199365099998438	0.0	57.380952380952394	147	97	SP0	DR33_rarefy_15reads
114	0.0020505478684161604	0.0	48.68452380952381	30	104	SP43	DR33_rarefy_15reads
115	0.0005691486370624062	0.0	63.80952380952381	109	106	SP114	DR33_rarefy_15reads
116	0.003546374721389501	0.0	16.249523809523808	8	122	SP4	DR33_rarefy_15reads
117	0.0005850696620589633	0.0	29.909523809523808	21	125	SP6	DR33_rarefy_15reads
118	0.001157232675588519	0.0	18.462301587301578	8	126	SP144	DR33_rarefy_15reads
119	0.0032940534868899428	0.0	35.897009966777404	207	6	SP10	DR280_rarefy_15reads
120	0.004513123058689987	0.0	35.30772425249168	179	8	SP5	DR280_rarefy_15reads
121	0.016449504419134613	0.0	9.35581805526995	25	1	SP2	DR45_rarefy_15reads
122	0.00030945838533906765	0.0	21.006964780884765	11	2	SP7	DR45_rarefy_15reads
123	0.0029402318687518727	0.0	15.501436216636135	6	4	SP6	DR45_rarefy_15reads
124	0.01846295419393725	0.0	8.978838870071584	6	5	SP3	DR45_rarefy_15reads
125	0.013114499177914362	0.0	7.705468404920295	7	7	SP1	DR45_rarefy_15reads
126	0.0018811066393689786	0.0	45.411717495987155	184	2	SP10	DR233_rarefy_15reads
